id,credit,delayed,amount,gender,education,age,marital,default
7931,50000,0,167458,Male,highschool,34,single,0
7445,260000,1,0,Female,graduate school,51,married,0
6378,360000,0,227151,Male,highschool,33,single,0
13023,500000,0,0,Male,graduate school,31,single,0
18066,120000,7,87334,Male,highschool,39,married,1
20670,20000,0,102156,Male,univeristy,33,single,0
9523,60000,0,89192,Male,highschool,23,single,0
254,20000,5,35332,Male,highschool,35,single,0
14664,80000,3,257151,Female,univeristy,27,single,0
9224,150000,0,137894,Female,univeristy,32,single,0
2971,70000,0,401773,Female,highschool,32,married,0
16310,80000,0,9620,Male,graduate school,30,single,0
11640,100000,0,30734,Female,univeristy,26,single,1
7745,20000,0,2869,Male,graduate school,29,single,0
17771,180000,0,765253,Male,univeristy,36,single,0
11684,300000,0,240831,Female,univeristy,36,single,0
15462,50000,0,176237,Female,univeristy,32,married,0
4188,50000,0,16882,Female,graduate school,25,single,0
28862,210000,0,734061,Male,univeristy,48,married,0
14168,160000,0,320407,Female,graduate school,29,single,0
25309,360000,3,28610,Female,graduate school,38,single,1
9278,50000,0,276669,Male,graduate school,44,single,0
20891,220000,0,1311516,Male,univeristy,35,single,0
24130,190000,3,0,Female,univeristy,31,married,0
8563,210000,0,41097,Male,univeristy,33,single,0
17383,10000,7,22873,Male,univeristy,23,single,0
13649,220000,13,15000,Female,graduate school,42,married,1
19756,70000,0,495,Male,graduate school,28,single,0
17461,70000,2,84971,Female,highschool,23,single,0
1614,500000,0,213765,Female,graduate school,33,single,0
15206,240000,0,0,Female,graduate school,35,single,0
1585,110000,4,202116,Female,graduate school,28,single,1
4292,120000,5,681,Male,highschool,28,single,1
13966,400000,0,55747,Female,univeristy,39,married,0
1496,180000,0,185979,Female,highschool,36,married,0
9723,260000,0,199662,Female,univeristy,34,single,0
25569,50000,0,112300,Female,highschool,50,married,0
8829,20000,9,112001,Female,highschool,34,single,0
2753,240000,4,2500,Male,graduate school,47,single,1
14302,100000,0,1207,Male,graduate school,25,single,0
7480,80000,5,312978,Male,univeristy,25,single,0
16959,220000,4,1023290,Female,univeristy,44,married,0
16356,50000,0,111291,Female,univeristy,43,married,0
23838,60000,0,157117,Male,univeristy,29,single,0
9580,240000,0,18468,Female,graduate school,29,single,0
18334,50000,0,102129,Male,highschool,47,single,0
16790,50000,1,0,Male,univeristy,32,married,0
4754,20000,0,3692,Male,highschool,44,married,0
10775,110000,0,101147,Male,univeristy,32,single,0
20217,130000,0,264535,Female,univeristy,30,single,0
16460,90000,1,873,Female,highschool,39,married,0
10540,500000,0,0,Female,graduate school,36,married,0
821,500000,0,394643,Female,graduate school,52,married,0
2905,100000,0,0,Female,univeristy,26,single,0
19244,180000,1,0,Male,univeristy,39,married,0
12482,260000,0,0,Female,univeristy,34,married,0
24813,30000,11,144467,Female,graduate school,34,single,1
10868,220000,0,0,Male,graduate school,51,single,1
21996,220000,0,1186570,Female,univeristy,45,married,0
15297,290000,1,0,Male,univeristy,50,married,0
24166,360000,1,250,Female,highschool,30,married,0
4739,20000,5,109092,Female,univeristy,39,married,0
20422,270000,0,0,Female,graduate school,44,married,0
22770,290000,1,0,Male,graduate school,30,married,0
6918,100000,0,0,Male,univeristy,23,single,0
22467,360000,0,0,Female,graduate school,36,single,0
10624,40000,7,50844,Female,graduate school,26,single,1
21194,170000,0,572130,Male,univeristy,48,married,1
16878,50000,5,43484,Male,univeristy,47,married,1
27643,240000,0,728225,Male,highschool,48,married,0
10224,260000,8,600,Female,graduate school,52,married,1
9688,220000,0,0,Female,univeristy,26,single,0
22663,160000,0,496906,Male,graduate school,25,single,0
8698,10000,0,18082,Male,univeristy,28,married,0
188,170000,0,14086,Female,highschool,38,married,0
18121,500000,0,623,Male,graduate school,35,single,0
22321,80000,5,15689,Female,graduate school,22,single,0
11971,250000,0,419547,Female,univeristy,26,single,0
16899,80000,0,54812,Female,highschool,40,married,0
20433,260000,0,722,Female,univeristy,40,single,0
17925,430000,0,15134,Female,univeristy,27,single,1
16060,180000,0,0,Male,highschool,36,married,0
27810,250000,2,4893,Male,graduate school,44,married,0
14228,200000,0,3956,Male,graduate school,29,single,1
27048,50000,11,141601,Male,univeristy,25,single,0
11440,170000,0,583878,Female,univeristy,28,single,0
27571,120000,0,401492,Female,graduate school,36,single,0
5574,90000,2,285668,Male,graduate school,31,single,1
8818,350000,0,999,Female,graduate school,44,married,0
15066,210000,0,1646,Female,univeristy,36,married,0
14557,140000,11,271060,Male,univeristy,36,single,1
22572,10000,0,32173,Male,univeristy,21,single,0
4555,50000,2,63688,Female,univeristy,23,single,1
24778,20000,0,233,Female,graduate school,23,single,0
28987,360000,0,68574,Male,graduate school,43,married,0
18992,340000,1,0,Male,graduate school,33,single,1
6025,260000,2,0,Female,graduate school,37,single,1
9950,500000,12,29742,Male,graduate school,55,married,1
21437,50000,0,251146,Female,graduate school,29,single,0
29156,450000,0,51342,Male,graduate school,37,single,0
10033,160000,4,790774,Female,univeristy,30,married,1
14479,50000,7,25303,Male,univeristy,37,married,1
14588,380000,0,0,Female,graduate school,35,married,0
16135,50000,6,98815,Female,graduate school,23,single,0
1375,240000,0,190043,Female,univeristy,34,married,0
25097,340000,0,0,Female,graduate school,35,single,0
14144,30000,0,0,Female,univeristy,24,single,0
14550,390000,0,18723,Male,graduate school,41,married,0
2396,130000,2,1167,Female,univeristy,29,single,0
9634,710000,0,338420,Male,univeristy,38,married,0
2389,120000,0,112720,Male,graduate school,27,single,0
20693,20000,3,113903,Male,univeristy,40,married,1
21618,480000,0,1396502,Female,graduate school,43,married,0
21571,90000,0,331569,Female,univeristy,27,single,0
5070,110000,0,310963,Male,univeristy,51,single,0
16715,80000,0,385415,Male,univeristy,30,single,0
11912,120000,13,677241,Male,graduate school,52,married,0
21827,240000,1,0,Female,univeristy,37,married,0
14032,30000,0,28451,Female,univeristy,30,married,0
26160,280000,0,833,Female,graduate school,63,married,0
18067,250000,0,129184,Female,univeristy,25,married,0
1144,200000,0,126503,Female,graduate school,32,married,0
29044,240000,1,0,Male,graduate school,47,single,1
9157,500000,0,616871,Female,graduate school,34,single,0
16567,140000,0,23,Female,graduate school,25,single,0
23801,500000,0,796995,Female,univeristy,38,married,0
26485,200000,0,902196,Male,univeristy,36,single,1
19055,30000,0,166141,Female,univeristy,33,married,0
28518,180000,1,0,Male,graduate school,30,single,0
18780,400000,3,95370,Male,univeristy,29,single,0
7887,360000,0,0,Male,graduate school,38,single,0
3611,120000,1,0,Male,graduate school,38,single,0
23908,80000,7,61652,Female,univeristy,53,married,0
6203,20000,0,116821,Female,graduate school,24,single,0
22271,220000,11,185937,Male,graduate school,29,single,1
29006,280000,0,1100823,Female,graduate school,26,single,0
2002,20000,1,0,Female,graduate school,24,single,0
8089,30000,0,159502,Female,graduate school,41,married,0
20472,170000,6,905113,Male,univeristy,40,married,0
13323,250000,0,1335064,Male,graduate school,49,married,0
6563,50000,4,3948,Female,univeristy,23,single,1
17682,130000,1,0,Female,univeristy,26,single,0
17885,170000,0,212172,Female,univeristy,47,single,0
2926,110000,9,365611,Male,univeristy,30,married,1
13166,130000,0,457925,Male,univeristy,22,single,0
2164,20000,0,0,Female,univeristy,45,married,0
13912,340000,0,1192937,Female,graduate school,36,married,0
6177,30000,11,146120,Female,highschool,39,married,0
9870,80000,2,173688,Male,highschool,30,single,1
24911,50000,4,155377,Female,highschool,40,married,1
19703,70000,0,325952,Female,univeristy,44,married,0
27412,30000,6,97586,Female,univeristy,22,married,1
15521,260000,0,11672,Female,graduate school,48,married,0
27165,160000,0,960,Female,highschool,46,married,0
22374,10000,0,48114,Male,highschool,35,married,1
16520,80000,8,173419,Female,univeristy,25,single,0
9624,50000,0,166898,Female,univeristy,28,single,0
14875,100000,2,534212,Female,univeristy,25,single,1
9344,450000,0,3539,Female,graduate school,31,single,0
14468,80000,0,324556,Male,univeristy,48,single,0
20626,70000,0,145193,Female,univeristy,22,single,0
4016,20000,0,1945,Male,univeristy,27,single,0
25475,440000,0,7591,Male,graduate school,54,married,0
18256,230000,0,109281,Female,univeristy,32,single,0
14735,50000,0,103586,Male,univeristy,39,single,0
21438,410000,0,1703716,Male,univeristy,39,single,0
20729,50000,4,250243,Male,graduate school,27,single,0
14346,170000,0,427299,Male,highschool,31,married,0
759,120000,0,76693,Female,univeristy,54,single,0
85,80000,2,0,Female,graduate school,27,single,0
28832,150000,0,324234,Male,univeristy,37,single,0
5361,240000,8,1500686,Female,univeristy,28,single,0
5203,120000,0,2349,Female,graduate school,30,single,0
788,350000,0,375,Male,graduate school,58,married,0
26596,60000,0,0,Female,univeristy,31,married,1
23936,100000,12,269537,Female,univeristy,50,married,1
10822,80000,2,269545,Female,univeristy,30,married,0
11572,130000,0,88907,Male,univeristy,54,single,0
10301,170000,0,455,Female,graduate school,40,married,0
11805,270000,0,25165,Male,univeristy,39,married,0
20412,50000,0,25145,Female,graduate school,28,single,0
27049,50000,0,136234,Female,univeristy,28,single,0
9674,220000,0,826931,Female,graduate school,45,married,0
13823,100000,10,436345,Male,graduate school,38,married,1
28683,240000,0,1304560,Female,univeristy,29,single,0
22205,90000,0,24179,Female,univeristy,24,single,0
58,50000,0,112706,Female,univeristy,49,married,0
10303,120000,3,418,Female,univeristy,35,married,1
15370,130000,0,55189,Female,univeristy,41,married,0
12724,230000,0,2406,Male,graduate school,37,married,0
20847,70000,0,165028,Female,graduate school,27,single,0
11961,160000,0,59618,Male,highschool,33,married,0
16122,150000,8,835703,Male,graduate school,26,single,0
2921,30000,6,150842,Female,univeristy,45,married,1
25319,180000,0,8516,Male,graduate school,26,single,1
29024,30000,3,143220,Female,univeristy,22,single,0
4117,360000,1,0,Male,graduate school,38,married,1
11667,200000,0,216017,Male,graduate school,31,single,0
13085,160000,2,35164,Female,graduate school,28,single,0
10319,90000,0,183235,Female,univeristy,26,married,0
16163,30000,2,140032,Female,graduate school,38,married,0
8468,70000,2,372411,Female,univeristy,26,single,1
7397,260000,2,0,Female,graduate school,30,single,0
24417,240000,0,599572,Male,univeristy,51,married,1
27940,450000,0,0,Male,univeristy,44,married,0
11071,20000,12,99349,Female,univeristy,48,single,1
25707,120000,0,600,Female,graduate school,24,single,0
8375,170000,7,142170,Male,graduate school,34,single,0
14490,130000,3,556751,Female,univeristy,36,married,0
13432,210000,0,0,Female,highschool,38,married,0
10707,180000,0,31,Female,univeristy,44,married,0
10618,20000,3,59763,Male,univeristy,33,single,0
11780,80000,0,358396,Female,highschool,36,married,0
4168,490000,4,1814982,Male,univeristy,35,single,1
2174,50000,0,0,Female,highschool,52,married,0
526,60000,2,3681,Male,graduate school,29,single,0
10806,20000,9,101225,Female,graduate school,27,single,1
12331,240000,0,960848,Female,graduate school,37,married,0
12614,150000,0,312992,Male,graduate school,23,single,0
10058,360000,0,0,Female,univeristy,28,single,0
10834,220000,0,18147,Female,univeristy,32,single,0
6691,70000,0,319224,Female,univeristy,22,single,0
4355,50000,0,243142,Female,graduate school,25,single,0
7508,50000,0,222566,Male,univeristy,46,married,1
25267,170000,0,704068,Male,univeristy,39,married,0
7304,140000,0,720981,Male,univeristy,42,married,0
26647,50000,0,214770,Female,univeristy,42,married,0
18889,20000,0,60175,Female,univeristy,53,single,0
11902,110000,12,335162,Male,univeristy,54,married,1
20026,160000,0,625501,Male,univeristy,32,single,0
28543,30000,11,148308,Male,univeristy,36,married,0
13348,210000,0,920865,Female,univeristy,43,married,0
11430,50000,2,219417,Male,univeristy,26,single,0
28504,60000,0,267585,Male,univeristy,45,married,0
20706,80000,0,36098,Male,univeristy,40,married,0
27298,210000,1,0,Female,univeristy,49,married,0
3616,380000,1,0,Male,univeristy,47,married,1
7218,200000,0,1039308,Male,univeristy,38,single,1
13090,20000,2,36824,Female,highschool,35,married,0
25772,280000,0,1009880,Female,graduate school,30,married,0
11193,100000,12,479960,Female,graduate school,28,single,1
816,10000,0,46638,Male,graduate school,26,single,1
12491,360000,0,12768,Male,graduate school,39,married,0
17615,110000,0,434967,Female,highschool,42,married,0
7414,30000,4,66140,Female,univeristy,42,married,1
6796,80000,0,330,Female,highschool,38,married,0
8386,20000,11,104071,Female,univeristy,32,single,0
10626,80000,3,429158,Female,univeristy,32,married,0
26517,30000,11,138963,Female,highschool,22,married,1
7182,280000,2,1075510,Male,highschool,40,married,1
10223,310000,0,632767,Female,univeristy,32,married,0
9671,110000,9,412475,Female,univeristy,30,married,0
8360,50000,0,205533,Male,graduate school,60,married,0
16289,110000,2,160386,Female,graduate school,27,single,0
14657,80000,0,105027,Female,univeristy,26,married,0
493,170000,2,0,Female,graduate school,36,single,0
12449,500000,0,0,Male,graduate school,46,married,0
1694,30000,12,169324,Female,univeristy,25,married,1
15105,210000,0,51425,Female,univeristy,33,single,0
24087,120000,4,710833,Male,univeristy,68,single,1
7663,20000,6,91863,Female,highschool,44,married,0
10477,220000,0,828088,Female,graduate school,38,married,0
28017,150000,0,306259,Male,graduate school,31,single,0
18817,130000,0,0,Male,univeristy,42,married,0
3088,10000,0,4263,Male,univeristy,30,single,1
24795,180000,0,74386,Male,graduate school,44,married,0
19575,170000,0,15418,Female,univeristy,48,married,0
24875,260000,1,0,Male,highschool,52,single,0
715,90000,6,50966,Female,graduate school,29,single,1
29034,400000,2,678199,Female,univeristy,44,married,0
3035,50000,1,0,Male,univeristy,37,married,0
12074,500000,5,9965,Male,univeristy,42,married,1
436,60000,12,327221,Male,highschool,28,single,0
2759,190000,3,469959,Female,graduate school,33,single,0
28216,110000,8,627510,Female,graduate school,32,married,1
25781,10000,13,43735,Male,univeristy,29,single,1
22416,20000,13,67405,Male,univeristy,50,single,1
11965,180000,0,482372,Female,highschool,42,single,0
4914,110000,0,103639,Female,graduate school,57,married,0
15441,30000,1,0,Male,highschool,29,single,1
11080,140000,0,795555,Male,graduate school,43,single,1
1247,100000,0,399888,Female,univeristy,32,married,0
14919,110000,6,517753,Female,graduate school,31,married,1
8167,200000,0,183,Female,graduate school,29,married,0
7131,200000,1,474,Female,graduate school,31,single,0
7703,130000,0,0,Female,highschool,50,single,0
8381,160000,0,7173,Female,univeristy,28,single,0
8938,220000,4,512763,Female,graduate school,30,married,0
4913,30000,2,150556,Female,graduate school,30,married,0
5517,350000,0,30232,Female,graduate school,32,married,1
9718,370000,0,0,Female,graduate school,36,married,0
1279,300000,0,4535,Male,highschool,34,single,0
6525,300000,0,6217,Female,graduate school,42,single,0
12568,10000,2,27316,Male,highschool,21,single,0
8331,70000,14,224699,Male,univeristy,41,single,1
4895,150000,2,112940,Female,graduate school,40,single,0
15009,50000,1,0,Male,univeristy,35,married,0
18923,20000,0,125162,Male,univeristy,51,married,0
25515,50000,0,20424,Female,highschool,52,married,0
15326,170000,0,2150,Female,graduate school,28,single,0
1356,140000,0,0,Female,graduate school,24,single,0
22329,360000,0,1549243,Female,univeristy,54,married,0
17909,150000,0,609859,Male,univeristy,37,single,0
10134,130000,0,601199,Female,univeristy,43,married,0
14947,70000,0,279629,Female,graduate school,28,single,0
14803,160000,1,0,Male,graduate school,27,single,0
19526,80000,0,56046,Female,univeristy,35,married,0
24076,160000,0,835939,Female,highschool,39,single,0
354,80000,0,442067,Male,univeristy,28,single,0
3386,140000,0,1553,Male,highschool,45,married,0
24506,90000,8,520357,Male,graduate school,31,single,1
10282,200000,0,0,Female,graduate school,58,married,0
22267,210000,1,10371,Female,univeristy,36,single,0
14689,60000,2,953,Female,graduate school,34,single,0
5150,30000,8,42231,Male,graduate school,28,single,0
11132,290000,4,1517532,Male,graduate school,38,married,1
1258,60000,3,102998,Female,univeristy,23,single,0
8327,20000,11,133515,Female,highschool,45,married,1
21388,180000,0,0,Female,univeristy,33,single,0
24322,60000,0,259462,Female,highschool,48,married,0
11567,230000,7,1580,Female,univeristy,23,single,1
2398,50000,0,74825,Male,univeristy,24,single,0
24333,130000,0,136057,Female,graduate school,27,single,0
13123,30000,8,138130,Female,univeristy,27,married,1
7151,340000,1,43528,Female,highschool,46,single,1
2792,160000,0,643199,Male,univeristy,46,married,0
18569,210000,1,0,Female,univeristy,43,married,1
1295,100000,3,444401,Female,graduate school,27,married,1
5213,140000,6,347635,Female,univeristy,45,married,0
8071,30000,11,146199,Male,highschool,42,married,1
24700,10000,0,30682,Female,univeristy,22,single,0
4012,20000,0,102341,Female,univeristy,22,single,0
12927,430000,0,103417,Female,graduate school,29,single,0
6267,200000,2,910867,Male,graduate school,38,married,0
25420,430000,4,0,Male,graduate school,34,married,0
2981,20000,0,102219,Male,univeristy,23,single,0
12821,500000,4,5510,Male,highschool,53,married,0
5984,210000,4,794956,Male,graduate school,40,married,0
15287,50000,2,237222,Female,univeristy,37,married,1
14820,290000,0,0,Male,graduate school,38,single,0
17331,230000,1,0,Female,univeristy,23,single,0
12741,470000,0,896724,Male,graduate school,38,married,0
7386,30000,4,88762,Female,graduate school,23,single,0
7564,50000,0,181551,Female,graduate school,35,single,1
22918,110000,0,290735,Female,graduate school,29,single,0
16718,250000,0,776544,Female,univeristy,36,married,0
17090,200000,12,1050520,Female,univeristy,27,married,1
9501,190000,0,469021,Female,graduate school,38,single,0
28772,110000,0,374744,Female,univeristy,46,married,0
22307,60000,0,277013,Male,highschool,25,single,0
11745,50000,0,358,Female,graduate school,23,single,0
26721,20000,2,91238,Female,univeristy,22,single,0
5853,30000,5,133778,Male,highschool,50,married,1
580,10000,28,13800,Male,graduate school,30,single,1
24131,80000,1,0,Male,univeristy,35,single,1
5456,450000,0,0,Female,graduate school,38,married,0
8365,400000,0,232639,Female,graduate school,31,single,0
5645,350000,0,379863,Female,univeristy,37,single,0
21689,30000,2,50716,Male,univeristy,25,single,1
17356,50000,0,115779,Male,univeristy,46,single,0
6707,200000,0,990321,Male,univeristy,30,single,0
3143,50000,0,13523,Male,univeristy,31,single,0
5251,290000,0,662683,Female,univeristy,42,married,0
24527,60000,1,34242,Female,univeristy,26,single,0
23669,200000,0,205150,Male,univeristy,33,married,0
27037,220000,0,1171492,Female,univeristy,25,single,0
13240,310000,0,5126,Female,univeristy,50,married,0
18058,70000,0,20466,Female,highschool,44,married,0
7185,80000,0,271743,Male,highschool,48,married,0
27471,210000,0,794261,Female,graduate school,29,single,0
27887,310000,0,261805,Female,graduate school,41,married,0
28733,200000,0,209,Female,graduate school,32,single,0
2846,230000,1,0,Female,graduate school,38,married,0
1675,340000,0,320143,Female,graduate school,45,single,0
21864,250000,0,484,Female,univeristy,33,married,0
25686,110000,0,490475,Male,highschool,40,married,0
12469,20000,0,86552,Female,univeristy,23,married,0
1318,400000,0,7742,Female,highschool,42,married,0
26770,50000,2,58824,Female,univeristy,24,single,0
9770,390000,0,0,Female,univeristy,34,married,0
7295,210000,2,10125,Male,univeristy,26,single,0
13788,140000,0,780032,Female,univeristy,29,single,0
8718,280000,5,1303376,Male,graduate school,28,married,0
13191,230000,0,1012945,Male,univeristy,36,married,0
23799,350000,0,1295356,Female,univeristy,50,married,1
7576,100000,0,469611,Female,univeristy,35,single,0
26702,230000,1,0,Female,univeristy,32,single,1
12327,90000,0,276015,Female,univeristy,55,single,0
17631,230000,2,136358,Male,univeristy,31,married,0
23700,110000,0,5801,Male,univeristy,29,single,0
14282,80000,0,371574,Female,highschool,41,married,0
24094,30000,0,146893,Male,univeristy,37,single,0
2210,20000,7,47471,Female,highschool,54,married,0
23268,300000,0,0,Female,graduate school,45,married,0
2526,200000,3,299941,Female,graduate school,41,married,1
8176,140000,2,0,Male,univeristy,37,married,1
17805,230000,1,0,Male,graduate school,30,single,0
22977,240000,0,1267197,Female,highschool,50,married,0
5210,70000,0,229731,Female,univeristy,44,single,1
16087,220000,1,0,Female,univeristy,37,married,0
25567,230000,0,235756,Female,highschool,54,single,0
13610,160000,12,785349,Female,univeristy,35,married,1
17842,180000,6,955106,Male,highschool,33,married,1
14598,20000,0,110811,Male,univeristy,22,single,0
1823,80000,4,1560,Female,univeristy,26,single,1
7345,310000,0,92450,Female,univeristy,49,married,0
13257,300000,0,476209,Female,graduate school,40,married,0
25667,60000,4,1516,Female,univeristy,23,single,0
26129,70000,0,134711,Female,univeristy,24,single,0
16330,330000,2,1062,Male,highschool,56,married,0
15817,210000,0,0,Male,graduate school,33,single,0
14349,380000,0,709580,Male,graduate school,30,single,0
4603,210000,0,745661,Female,graduate school,31,married,0
3057,500000,0,150541,Male,univeristy,31,married,0
1343,150000,0,125992,Female,graduate school,26,single,0
11702,160000,0,3870,Male,graduate school,30,single,0
16269,130000,0,0,Female,highschool,37,married,1
1820,50000,10,262375,Female,univeristy,27,single,1
16185,80000,0,0,Female,univeristy,36,married,0
10609,250000,0,0,Female,graduate school,31,married,0
19130,240000,0,40093,Male,univeristy,40,married,0
26093,140000,0,53582,Male,univeristy,36,married,0
24019,110000,2,329812,Male,highschool,52,single,0
16410,80000,3,469820,Female,graduate school,33,single,1
2710,550000,0,2086311,Female,univeristy,32,married,1
958,200000,2,2251,Female,highschool,54,married,0
7095,200000,0,4272,Female,univeristy,41,married,0
27013,50000,0,1991,Female,graduate school,26,single,1
9565,110000,2,401014,Female,univeristy,62,married,0
19603,360000,0,0,Male,univeristy,37,single,0
22824,30000,0,157811,Female,univeristy,33,single,0
14847,180000,0,82250,Female,graduate school,29,single,0
17781,160000,0,0,Male,univeristy,62,married,0
11106,10000,14,46315,Male,highschool,22,single,1
2088,50000,0,71055,Male,univeristy,25,single,0
9829,370000,0,0,Female,univeristy,47,married,0
10280,60000,3,165172,Female,graduate school,26,single,0
19283,450000,0,580,Female,univeristy,39,married,0
4291,90000,1,0,Female,graduate school,31,single,0
27598,60000,0,5648,Female,univeristy,24,single,0
22216,240000,2,16712,Male,graduate school,27,single,0
24982,360000,0,111398,Male,graduate school,30,single,0
9231,160000,0,0,Male,univeristy,59,married,0
945,80000,0,374900,Female,univeristy,23,single,0
28625,160000,0,210374,Female,univeristy,25,single,0
24122,80000,0,461517,Female,univeristy,24,single,0
12990,160000,0,802303,Female,highschool,38,married,0
645,20000,0,48693,Female,univeristy,38,married,0
10848,200000,2,3905,Female,univeristy,31,married,0
879,200000,3,0,Female,univeristy,35,single,0
28603,110000,0,332024,Female,graduate school,29,single,0
7282,500000,0,18765,Female,univeristy,32,single,0
26988,120000,0,0,Female,univeristy,29,married,0
10979,360000,0,900,Male,graduate school,49,married,1
3513,350000,0,223866,Female,highschool,36,married,0
19324,180000,6,68124,Male,univeristy,25,single,1
23427,480000,0,2076621,Female,univeristy,34,single,1
4894,140000,6,247553,Female,graduate school,31,single,0
3906,130000,0,658336,Female,univeristy,37,married,0
8866,500000,0,807,Male,graduate school,45,married,1
3412,240000,4,2500,Female,univeristy,56,married,1
15447,70000,0,378544,Female,univeristy,25,single,0
27879,150000,0,760220,Female,univeristy,42,single,0
18416,170000,0,10768,Female,graduate school,25,single,1
19153,140000,0,463629,Female,univeristy,46,married,0
8582,40000,2,47677,Female,univeristy,23,single,1
1463,120000,0,682175,Female,univeristy,33,single,0
10526,50000,0,150860,Male,highschool,37,single,0
21096,350000,6,2496,Male,graduate school,30,single,1
29087,140000,0,202552,Male,graduate school,29,single,0
26797,160000,0,852526,Female,univeristy,39,single,0
28301,500000,0,0,Female,univeristy,49,married,0
8161,280000,0,1294244,Female,univeristy,39,married,0
2331,160000,0,0,Male,highschool,57,married,0
8965,210000,0,609674,Female,highschool,48,married,0
5086,70000,9,256545,Female,graduate school,35,married,0
18049,70000,0,305456,Male,graduate school,46,married,0
7701,290000,3,2939,Female,graduate school,33,married,0
4419,360000,0,17130,Female,univeristy,37,married,0
4925,170000,0,579599,Male,graduate school,28,single,0
7860,210000,0,514433,Male,univeristy,26,single,0
14478,90000,0,353568,Male,graduate school,41,married,0
14648,80000,0,190329,Female,highschool,62,married,0
22648,40000,2,67087,Male,univeristy,37,married,0
4019,450000,0,3933,Female,graduate school,39,married,0
5479,20000,6,114871,Male,univeristy,30,single,1
3417,50000,0,80660,Female,highschool,50,married,0
3295,420000,0,1296602,Male,univeristy,34,married,0
5407,490000,0,170499,Female,univeristy,35,single,0
2550,60000,0,263287,Male,univeristy,44,married,0
25055,370000,0,390528,Female,graduate school,39,married,0
11176,230000,0,0,Female,graduate school,39,single,0
23180,500000,0,1033570,Female,graduate school,34,single,0
21164,130000,0,3594,Male,univeristy,29,single,0
17298,170000,0,44326,Male,graduate school,62,married,0
9792,350000,0,1086023,Male,univeristy,47,single,0
17860,160000,0,476263,Female,univeristy,27,single,0
3744,230000,0,75662,Female,graduate school,41,single,0
16929,20000,2,32321,Female,univeristy,22,single,0
26066,120000,2,716,Female,graduate school,28,single,1
9168,130000,0,11337,Female,univeristy,31,married,0
18073,80000,4,143676,Male,highschool,52,married,0
15002,20000,6,17863,Female,graduate school,41,married,0
14049,270000,0,736499,Female,graduate school,34,single,0
20157,200000,4,1058143,Female,univeristy,27,married,0
21018,200000,8,600,Female,univeristy,43,married,1
14900,230000,0,6666,Female,graduate school,28,single,0
14891,30000,6,126472,Female,univeristy,22,single,1
11399,180000,0,20637,Female,graduate school,37,married,0
18357,210000,1,0,Female,graduate school,25,single,0
16982,320000,9,1771372,Female,highschool,40,single,1
2783,500000,0,2036,Male,highschool,51,single,0
19520,210000,2,1021462,Female,highschool,36,single,0
4997,500000,0,13461,Female,univeristy,48,single,0
18771,330000,0,1502930,Female,highschool,29,single,0
1997,300000,0,0,Male,highschool,35,married,0
24599,100000,0,500190,Female,univeristy,36,married,0
11115,30000,2,143422,Male,univeristy,26,single,0
22828,500000,4,3500,Female,graduate school,34,married,1
5890,180000,1,3490,Female,highschool,34,single,0
4475,20000,5,74077,Male,univeristy,27,married,0
4687,80000,0,261257,Male,highschool,29,married,0
24552,100000,0,423788,Female,graduate school,37,married,0
20888,200000,0,828476,Female,univeristy,30,single,0
3757,60000,0,155087,Female,graduate school,25,married,0
16396,170000,0,125148,Male,univeristy,24,single,0
15881,20000,0,110668,Male,univeristy,35,single,1
22007,200000,0,832392,Female,univeristy,35,married,0
855,360000,13,15000,Female,graduate school,31,single,1
17409,50000,2,50364,Male,graduate school,54,single,0
24085,20000,7,58306,Female,univeristy,22,single,1
5100,80000,3,158643,Male,highschool,31,married,0
7729,380000,0,863871,Male,highschool,52,married,0
14275,10000,0,51785,Male,univeristy,46,single,0
24961,50000,2,231416,Male,highschool,44,single,0
26556,430000,0,0,Female,graduate school,34,married,0
1622,450000,0,318,Female,univeristy,33,married,0
2614,130000,8,622907,Male,highschool,54,married,0
21112,130000,0,415294,Female,univeristy,29,married,0
22766,310000,0,39240,Male,univeristy,44,married,0
14224,20000,2,88727,Male,graduate school,29,single,0
7100,200000,0,124136,Female,univeristy,33,married,0
17104,80000,9,284793,Female,graduate school,44,single,1
25330,250000,0,326,Female,graduate school,40,married,1
516,340000,0,832990,Female,graduate school,27,single,0
16600,180000,0,0,Female,highschool,43,married,0
14491,100000,5,3479,Female,univeristy,40,married,1
25005,30000,2,156636,Female,highschool,44,married,1
15924,210000,0,0,Male,graduate school,40,married,0
3335,90000,12,499168,Female,univeristy,24,married,1
12977,150000,0,599294,Female,univeristy,25,married,1
20870,210000,1,18643,Female,highschool,42,married,1
11442,360000,0,965,Male,graduate school,34,married,0
4185,120000,12,660023,Female,univeristy,27,single,1
24634,80000,0,0,Male,univeristy,23,married,0
19100,210000,0,708812,Female,graduate school,66,married,0
2018,310000,0,167433,Female,graduate school,26,single,0
5604,50000,2,65863,Male,univeristy,23,single,1
16988,30000,0,163752,Female,graduate school,33,married,0
2757,190000,4,83256,Male,highschool,41,married,0
3484,160000,6,9881,Male,graduate school,40,married,1
9401,240000,0,555788,Male,highschool,36,single,0
6902,50000,0,160488,Female,highschool,26,single,0
19302,20000,0,79459,Male,univeristy,22,single,0
9031,160000,0,518229,Male,univeristy,34,single,0
18116,60000,0,325450,Male,highschool,30,single,1
